season,game_id,game_date,home_team_abbrev,away_team_abbrev,home_pregame_streak_signed,away_pregame_streak_signed,home_pregame_last10_points_pct,away_pregame_last10_points_pct,home_pregame_last10_goal_diff_pg,away_pregame_last10_goal_diff_pg,home_pregame_season_points_pct,away_pregame_season_points_pct,home_pregame_season_goal_diff_pg,away_pregame_season_goal_diff_pg,home_pregame_home_points_pct,away_pregame_road_points_pct,home_pregame_rest_days,away_pregame_rest_days,home_back_to_back,away_back_to_back,home_three_in_four,away_three_in_four,home_four_in_six,away_four_in_six,home_pregame_travel_miles,away_pregame_travel_miles,delta_travel_miles_home_minus_away,home_timezone_shift_hours,away_timezone_shift_hours,delta_timezone_shift_hours_home_minus_away,home_pregame_home_stand_len,away_pregame_home_stand_len,home_pregame_road_trip_len,away_pregame_road_trip_len,delta_home_stand_len_home_minus_away,delta_road_trip_len_home_minus_away,rest_days_delta_home_minus_away,home_location_edge_points_pct,home_prior_prev_season_points_pct,away_prior_prev_season_points_pct,home_prior_prev_season_goal_diff_pg,away_prior_prev_season_goal_diff_pg,home_prior_prev_season_games,away_prior_prev_season_games,delta_pregame_last10_points_pct_home_minus_away,delta_pregame_last10_goal_diff_pg_home_minus_away,delta_pregame_season_points_pct_home_minus_away,delta_pregame_season_goal_diff_pg_home_minus_away,home_win,winner_abbrev
20242025,2024021143,2025-03-27,BUF,PIT,2,-2,0.5,0.5,-0.9,-0.3,0.4142857142857143,0.3972602739726027,-0.37142857142857144,-0.726027397260274,0.5142857142857142,0.3055555555555556,1,1,0,0,0,0,1,0,0.0,1050.8931178015919,-1050.8931178015919,0.0,0.0,0.0,2,0,0,3,2,-3,0,0.20873015873015865,0.47560975609756095,0.4634146341463415,0.024390243902439025,0.04878048780487805,82,82,0.0,-0.6000000000000001,0.017025440313111595,0.35459882583170255,1,BUF
20242025,2024021144,2025-03-27,DET,OTT,-1,-1,0.3,0.7,-0.6,0.4,0.4647887323943662,0.5285714285714286,-0.30985915492957744,0.014285714285714285,0.5,0.4473684210526316,1,1,0,0,1,0,1,0,1154.571718208278,215.63610485383757,938.9356133544405,2.0,0.0,2.0,1,0,0,3,1,-3,0,0.05263157894736842,0.5,0.45121951219512196,0.04878048780487805,-0.3170731707317073,82,82,-0.39999999999999997,-1.0,-0.06378269617706239,-0.32414486921529173,0,OTT
20242025,2024021145,2025-03-27,TBL,UTA,1,-1,0.5,0.5,0.1,-0.4,0.5774647887323944,0.4507042253521127,0.8309859154929577,-0.18309859154929578,0.7142857142857143,0.4857142857142857,1,2,0,0,0,0,1,0,0.0,1886.3903337170952,-1886.3903337170952,0.0,2.0,-2.0,2,0,0,1,2,-1,-1,0.2285714285714286,0.5487804878048781,0.43902439024390244,0.2804878048780488,-0.21951219512195122,82,82,0.0,0.5,0.1267605633802817,1.0140845070422535,1,TBL
20242025,2024021146,2025-03-27,PHI,MTL,-6,-3,0.1,0.4,-2.4,-0.2,0.3835616438356164,0.4714285714285714,-0.7123287671232876,-0.32857142857142857,0.4444444444444444,0.42857142857142855,1,1,0,0,0,0,1,0,337.32721383977946,807.8941071357347,-470.5668932959552,0.0,1.0,-1.0,1,0,0,2,1,-2,0,0.015873015873015872,0.4634146341463415,0.36585365853658536,-0.3170731707317073,-0.6463414634146342,82,82,-0.30000000000000004,-2.1999999999999997,-0.087866927592955,-0.38375733855185906,1,PHI
20242025,2024021147,2025-03-27,NSH,STL,1,7,0.5,0.8,-0.2,2.2,0.38028169014084506,0.5205479452054794,-0.6619718309859155,0.2054794520547945,0.5142857142857142,0.5,1,1,0,0,0,0,1,1,450.99921003855576,253.73107340667022,197.26813663188554,-1.0,0.0,-1.0,1,0,0,1,1,-1,0,0.014285714285714235,0.573170731707317,0.524390243902439,0.25609756097560976,-0.13414634146341464,82,82,-0.30000000000000004,-2.4000000000000004,-0.14026625506463436,-0.86745128304071,0,STL
20242025,2024021148,2025-03-27,MIN,WSH,-2,-1,0.4,0.8,-0.6,1.6,0.5555555555555556,0.6619718309859155,-0.1111111111111111,1.056338028169014,0.5,0.6764705882352942,1,1,0,0,1,0,1,0,0.0,390.48685742403563,-390.48685742403563,0.0,0.0,0.0,2,0,0,2,2,-2,0,-0.17647058823529416,0.47560975609756095,0.4878048780487805,-0.14634146341463414,-0.45121951219512196,82,82,-0.4,-2.2,-0.10641627543035992,-1.1674491392801252,1,MIN
20242025,2024021149,2025-03-27,COL,LAK,3,4,0.8,0.9,1.9,2.1,0.6111111111111112,0.5714285714285714,0.5277777777777778,0.4,0.6666666666666666,0.3783783783783784,1,1,0,0,0,0,0,1,0.0,830.7596792269525,-830.7596792269525,0.0,1.0,-1.0,2,0,0,1,2,-1,0,0.28828828828828823,0.6097560975609756,0.5365853658536586,0.6097560975609756,0.5,82,82,-0.09999999999999998,-0.20000000000000018,0.039682539682539764,0.12777777777777777,1,COL
20242025,2024021150,2025-03-27,CGY,DAL,4,3,0.6,0.6,0.1,0.4,0.4857142857142857,0.647887323943662,-0.2857142857142857,0.7887323943661971,0.5428571428571428,0.5428571428571428,1,0,0,1,0,1,0,1,0.0,174.95843682933852,-174.95843682933852,0.0,0.0,0.0,2,0,0,2,2,-2,1,0.0,0.4634146341463415,0.6341463414634146,-0.21951219512195122,0.7804878048780488,82,82,0.0,-0.30000000000000004,-0.1621730382293763,-1.0744466800804828,0,DAL
20242025,2024021151,2025-03-27,SEA,EDM,-3,-1,0.4,0.6,-0.1,0.8,0.4166666666666667,0.5774647887323944,-0.2777777777777778,0.352112676056338,0.4444444444444444,0.5588235294117647,1,0,0,1,0,0,0,0,441.68266627722073,563.5862145601312,-121.90354828291049,-1.0,-1.0,0.0,1,0,0,1,1,-1,1,-0.1143790849673203,0.4146341463414634,0.5975609756097561,-0.23170731707317074,0.6951219512195121,82,82,-0.19999999999999996,-0.9,-0.1607981220657277,-0.6298904538341158,1,SEA
20242025,2024021152,2025-03-27,SJS,TOR,1,1,0.4,0.5,-0.6,0.0,0.2714285714285714,0.6056338028169014,-1.1,0.29577464788732394,0.3142857142857143,0.5882352941176471,4,1,0,0,0,0,0,0,0.0,2251.196644881078,-2251.196644881078,0.0,-3.0,3.0,7,0,0,1,7,-1,3,-0.2739495798319328,0.23170731707317074,0.5609756097560976,-1.829268292682927,0.4878048780487805,82,82,-0.09999999999999998,-0.6,-0.33420523138832997,-1.395774647887324,1,SJS
20242025,2024021153,2025-03-28,FLA,UTA,1,-2,0.6,0.4,0.3,-1.4,0.6056338028169014,0.4444444444444444,0.5070422535211268,-0.2916666666666667,0.6571428571428571,0.4722222222222222,4,0,0,1,0,0,0,0,0.0,179.75619622881382,-179.75619622881382,0.0,0.0,0.0,2,0,0,2,2,-2,4,0.18492063492063493,0.6341463414634146,0.43902439024390244,0.8292682926829268,-0.21951219512195122,82,82,0.19999999999999996,1.7,0.16118935837245696,0.7987089201877935,1,FLA
20242025,2024021154,2025-03-28,CAR,MTL,-1,-4,0.8,0.3,1.2,-0.5,0.6056338028169014,0.4647887323943662,0.5211267605633803,-0.352112676056338,0.75,0.4166666666666667,2,0,0,1,0,1,0,0,0.0,342.9617044876752,-342.9617044876752,0.0,0.0,0.0,2,0,0,3,2,-3,2,0.3333333333333333,0.6341463414634146,0.36585365853658536,0.7682926829268293,-0.6463414634146342,82,82,0.5,1.7,0.1408450704225352,0.8732394366197183,1,CAR
20242025,2024021155,2025-03-28,CBJ,VAN,1,2,0.2,0.5,-1.7,0.3,0.45714285714285713,0.4722222222222222,-0.11428571428571428,-0.18055555555555555,0.5882352941176471,0.5135135135135135,3,1,0,0,0,0,0,0,498.3001440700728,498.3001440700728,0.0,0.0,0.0,0.0,1,0,0,5,1,-5,2,0.07472178060413359,0.32926829268292684,0.6097560975609756,-0.7682926829268293,0.6829268292682927,82,82,-0.3,-2.0,-0.015079365079365081,0.06626984126984127,1,CBJ
20242025,2024021156,2025-03-28,WPG,NJD,1,1,0.7,0.5,0.7,-0.5,0.6805555555555556,0.5205479452054794,1.0694444444444444,0.3561643835616438,0.7222222222222222,0.5526315789473685,2,1,0,0,0,0,0,0,0.0,715.6802223597147,-715.6802223597147,0.0,0.0,0.0,3,0,0,2,3,-2,1,0.16959064327485374,0.6341463414634146,0.4634146341463415,0.7317073170731707,-0.23170731707317074,82,82,0.19999999999999996,1.2,0.16000761035007616,0.7132800608828006,1,WPG
20242025,2024021157,2025-03-28,CHI,VGK,-1,4,0.2,0.6,-1.7,1.5,0.2916666666666667,0.6056338028169014,-0.875,0.7183098591549296,0.3888888888888889,0.47058823529411764,1,2,0,0,0,0,0,0,0.0,344.8531672417688,-344.8531672417688,0.0,0.0,0.0,3,0,0,2,3,-2,-1,-0.08169934640522875,0.2804878048780488,0.5487804878048781,-1.353658536585366,0.2682926829268293,82,82,-0.39999999999999997,-3.2,-0.3139671361502347,-1.5933098591549295,0,VGK
20242025,2024021158,2025-03-28,ANA,NYR,1,-1,0.4,0.3,-0.3,-0.5,0.43661971830985913,0.4722222222222222,-0.4084507042253521,-0.027777777777777776,0.4857142857142857,0.4857142857142857,1,2,0,0,0,0,0,0,0.0,27.678015304064022,-27.678015304064022,0.0,0.0,0.0,3,0,0,2,3,-2,-1,0.0,0.32926829268292684,0.6707317073170732,-1.1097560975609757,0.6463414634146342,82,82,0.10000000000000003,0.2,-0.03560250391236308,-0.38067292644757433,1,ANA
20242025,2024021159,2025-03-29,PHI,BUF,1,3,0.2,0.6,-1.9,-0.4,0.3918918918918919,0.4225352112676056,-0.6756756756756757,-0.30985915492957744,0.4594594594594595,0.3142857142857143,1,1,0,0,0,0,0,0,0.0,281.1708991818656,-281.1708991818656,0.0,0.0,0.0,2,0,0,1,2,-1,0,0.1451737451737452,0.4634146341463415,0.47560975609756095,-0.3170731707317073,0.024390243902439025,82,82,-0.39999999999999997,-1.5,-0.03064331937571374,-0.3658165207460982,1,PHI
20242025,2024021160,2025-03-29,TBL,NYI,2,-3,0.5,0.4,0.8,-0.5,0.5833333333333334,0.4507042253521127,0.9305555555555556,-0.2676056338028169,0.7222222222222222,0.42857142857142855,1,2,0,0,0,0,0,0,0.0,1016.1822059326237,-1016.1822059326237,0.0,0.0,0.0,3,0,0,1,3,-1,-1,0.29365079365079366,0.5487804878048781,0.47560975609756095,0.2804878048780488,-0.2073170731707317,82,82,0.09999999999999998,1.3,0.13262910798122068,1.1981611893583723,1,TBL
20242025,2024021161,2025-03-29,COL,STL,4,8,0.8,0.8,1.9,2.2,0.6164383561643836,0.527027027027027,0.5753424657534246,0.21621621621621623,0.6756756756756757,0.5135135135135135,1,1,0,0,0,0,0,0,0.0,1021.6429418302799,-1021.6429418302799,0.0,-1.0,1.0,3,0,0,2,3,-2,0,0.16216216216216217,0.6097560975609756,0.524390243902439,0.6097560975609756,-0.13414634146341464,82,82,0.0,-0.30000000000000027,0.08941132913735661,0.3591262495372084,0,STL
20242025,2024021162,2025-03-29,MIN,NJD,1,-1,0.5,0.5,-0.2,-0.4,0.5616438356164384,0.5135135135135135,-0.0821917808219178,0.2972972972972973,0.5135135135135135,0.5384615384615384,1,0,0,1,0,1,1,1,0.0,390.48685742403563,-390.48685742403563,0.0,0.0,0.0,3,0,0,3,3,-3,1,-0.02494802494802495,0.47560975609756095,0.4634146341463415,-0.14634146341463414,-0.23170731707317074,82,82,0.0,0.2,0.048130322102924894,-0.3794890781192151,0,NJD
20242025,2024021163,2025-03-29,NSH,VGK,-1,5,0.4,0.6,-0.5,1.3,0.375,0.6111111111111112,-0.6666666666666666,0.7361111111111112,0.5,0.4857142857142857,1,0,0,1,0,0,0,0,0.0,398.22410221126506,-398.22410221126506,0.0,0.0,0.0,2,0,0,3,2,-3,1,0.01428571428571429,0.573170731707317,0.5487804878048781,0.25609756097560976,0.2682926829268293,82,82,-0.19999999999999996,-1.8,-0.23611111111111116,-1.4027777777777777,0,VGK
20242025,2024021164,2025-03-29,OTT,CBJ,1,2,0.7,0.3,0.4,-1.2,0.5352112676056338,0.4647887323943662,0.028169014084507043,-0.09859154929577464,0.625,0.3333333333333333,1,0,0,1,0,0,0,0,409.62556192557287,514.3920941799512,-104.76653225437832,0.0,0.0,0.0,1,0,0,1,1,-1,1,0.2916666666666667,0.45121951219512196,0.32926829268292684,-0.3170731707317073,-0.7682926829268293,82,82,0.39999999999999997,1.6,0.07042253521126757,0.1267605633802817,1,OTT
20242025,2024021165,2025-03-29,LAK,TOR,-1,-1,0.8,0.5,1.6,0.2,0.5633802816901409,0.5972222222222222,0.3380281690140845,0.2777777777777778,0.7878787878787878,0.5714285714285714,1,1,0,0,0,0,0,0,830.7596792269525,305.3099626396937,525.4497165872588,-1.0,0.0,-1.0,1,0,0,2,1,-2,0,0.21645021645021645,0.5365853658536586,0.5609756097560976,0.5,0.4878048780487805,82,82,0.30000000000000004,1.4000000000000001,-0.03384194053208134,0.06025039123630671,0,TOR
20242025,2024021166,2025-03-29,DET,BOS,-2,-7,0.3,0.2,-0.5,-1.9,0.4583333333333333,0.410958904109589,-0.3194444444444444,-0.684931506849315,0.4864864864864865,0.3055555555555556,1,2,0,0,0,0,1,0,0.0,1968.0231661363493,-1968.0231661363493,0.0,3.0,-3.0,2,0,0,5,2,-5,-1,0.18093093093093093,0.5,0.573170731707317,0.04878048780487805,0.524390243902439,82,82,0.09999999999999998,1.4,0.0473744292237443,0.3654870624048706,1,DET
20242025,2024021167,2025-03-29,EDM,CGY,-2,-1,0.5,0.5,0.2,-0.5,0.5694444444444444,0.4788732394366197,0.2777777777777778,-0.323943661971831,0.5945945945945946,0.42857142857142855,1,1,0,0,1,0,0,0,563.5862145601312,174.95843682933852,388.6277777307927,1.0,0.0,1.0,1,0,0,1,1,-1,0,0.16602316602316608,0.5975609756097561,0.4634146341463415,0.6951219512195121,-0.21951219512195122,82,82,0.0,0.7,0.09057120500782473,0.6017214397496088,1,EDM
20242025,2024021168,2025-03-29,SJS,NYR,2,-2,0.5,0.3,-0.3,-0.5,0.28169014084507044,0.4657534246575342,-1.0704225352112675,-0.0410958904109589,0.3333333333333333,0.4722222222222222,1,0,0,1,0,0,0,0,0.0,332.3059968321523,-332.3059968321523,0.0,0.0,0.0,8,0,0,3,8,-3,1,-0.1388888888888889,0.23170731707317074,0.6707317073170732,-1.829268292682927,0.6463414634146342,82,82,0.2,0.2,-0.18406328381246378,-1.0293266448003087,0,NYR
20242025,2024021169,2025-03-29,SEA,DAL,1,4,0.5,0.6,0.6,0.6,0.4246575342465753,0.6527777777777778,-0.2054794520547945,0.8194444444444444,0.4594594594594595,0.5555555555555556,1,1,0,0,0,1,0,1,0.0,441.68266627722073,-441.68266627722073,0.0,-1.0,1.0,2,0,0,3,2,-3,0,-0.0960960960960961,0.4146341463414634,0.6341463414634146,-0.23170731707317074,0.7804878048780488,82,82,-0.09999999999999998,0.0,-0.22812024353120247,-1.0249238964992389,0,DAL
20242025,2024021170,2025-03-30,FLA,MTL,2,-5,0.6,0.3,0.3,-0.7,0.6111111111111112,0.4583333333333333,0.5138888888888888,-0.3888888888888889,0.6666666666666666,0.40540540540540543,1,1,0,0,0,1,0,1,0.0,673.1047368068446,-673.1047368068446,0.0,0.0,0.0,3,0,0,4,3,-4,0,0.2612612612612612,0.6341463414634146,0.36585365853658536,0.8292682926829268,-0.6463414634146342,82,82,0.3,1.0,0.15277777777777785,0.9027777777777777,0,MTL
20242025,2024021171,2025-03-30,WSH,BUF,-2,-1,0.7,0.6,1.3,-0.3,0.6527777777777778,0.4166666666666667,1.0138888888888888,-0.3472222222222222,0.6486486486486487,0.3055555555555556,2,0,0,1,0,1,0,1,923.9991833798821,120.61116795351731,803.3880154263647,1.0,0.0,1.0,1,0,0,2,1,-2,2,0.3430930930930931,0.4878048780487805,0.47560975609756095,-0.45121951219512196,0.024390243902439025,82,82,0.09999999999999998,1.6,0.2361111111111111,1.3611111111111112,0,BUF
20242025,2024021172,2025-03-30,WPG,VAN,2,-1,0.7,0.5,0.8,0.5,0.684931506849315,0.4657534246575342,1.1095890410958904,-0.1917808219178082,0.7297297297297297,0.5,1,1,0,0,0,0,0,0,0.0,970.754182610589,-970.754182610589,0.0,-1.0,1.0,4,0,0,6,4,-6,0,0.22972972972972971,0.6341463414634146,0.6097560975609756,0.7317073170731707,0.6829268292682927,82,82,0.19999999999999996,0.30000000000000004,0.2191780821917808,1.3013698630136985,1,WPG
20242025,2024021173,2025-03-30,CHI,UTA,-2,-3,0.1,0.4,-2.0,-1.4,0.2876712328767123,0.4383561643835616,-0.8904109589041096,-0.3013698630136986,0.3783783783783784,0.4594594594594595,1,1,0,0,0,1,0,0,0.0,1163.806819349309,-1163.806819349309,0.0,-1.0,1.0,4,0,0,3,4,-3,0,-0.08108108108108109,0.2804878048780488,0.43902439024390244,-1.353658536585366,-0.21951219512195122,82,82,-0.30000000000000004,-0.6000000000000001,-0.1506849315068493,-0.589041095890411,0,UTA
20242025,2024021174,2025-03-30,PIT,OTT,-3,2,0.5,0.7,-0.4,0.4,0.3918918918918919,0.5416666666666666,-0.7702702702702703,0.041666666666666664,0.4864864864864865,0.46153846153846156,2,0,0,1,0,1,0,1,177.82681836005554,393.5453310697364,-215.71851270968085,0.0,0.0,0.0,1,0,0,1,1,-1,2,0.02494802494802495,0.4634146341463415,0.45121951219512196,0.04878048780487805,-0.3170731707317073,82,82,-0.19999999999999996,-0.8,-0.14977477477477474,-0.8119369369369369,1,PIT
20242025,2024021175,2025-03-30,CAR,NYI,1,-4,0.8,0.3,1.4,-0.9,0.6111111111111112,0.4444444444444444,0.5555555555555556,-0.2916666666666667,0.7567567567567568,0.4166666666666667,1,0,0,1,0,0,0,0,0.0,585.4119541564102,-585.4119541564102,0.0,0.0,0.0,3,0,0,2,3,-2,1,0.3400900900900901,0.6341463414634146,0.47560975609756095,0.7682926829268293,-0.2073170731707317,82,82,0.5,2.3,0.16666666666666674,0.8472222222222223,1,CAR
20242025,2024021176,2025-03-30,ANA,TOR,2,1,0.5,0.6,-0.1,0.7,0.4444444444444444,0.6027397260273972,-0.3888888888888889,0.3013698630136986,0.5,0.5833333333333334,1,0,0,1,0,1,0,1,0.0,27.678015304064022,-27.678015304064022,0.0,0.0,0.0,4,0,0,3,4,-3,1,-0.08333333333333337,0.32926829268292684,0.5609756097560976,-1.1097560975609757,0.4878048780487805,82,82,-0.09999999999999998,-0.7999999999999999,-0.1582952815829528,-0.6902587519025876,0,TOR
20242025,2024021177,2025-03-30,LAK,SJS,-2,-1,0.7,0.4,1.3,-0.9,0.5555555555555556,0.2777777777777778,0.3055555555555556,-1.125,0.7647058823529411,0.22857142857142856,0,0,1,1,1,1,1,0,0.0,305.3099626396937,-305.3099626396937,0.0,0.0,0.0,2,0,0,1,2,-1,0,0.5361344537815126,0.5365853658536586,0.23170731707317074,0.5,-1.829268292682927,82,82,0.29999999999999993,2.2,0.2777777777777778,1.4305555555555556,1,LAK
20242025,2024021178,2025-03-31,NJD,MIN,1,-1,0.5,0.5,-0.3,-0.3,0.52,0.5540540540540541,0.3333333333333333,-0.12162162162162163,0.4857142857142857,0.6111111111111112,1,1,0,0,1,0,1,0,999.5579053507873,999.5579053507873,0.0,1.0,1.0,0.0,1,0,0,1,1,-1,0,-0.12539682539682545,0.4634146341463415,0.47560975609756095,-0.23170731707317074,-0.14634146341463414,82,82,0.0,0.0,-0.03405405405405404,0.45495495495495497,1,NJD
20242025,2024021179,2025-03-31,PHI,NSH,2,-2,0.3,0.3,-1.4,-0.8,0.4,0.3698630136986301,-0.6266666666666667,-0.684931506849315,0.47368421052631576,0.25,1,1,0,0,0,0,0,0,0.0,681.8608903784026,-681.8608903784026,0.0,1.0,-1.0,3,0,0,1,3,-1,0,0.22368421052631576,0.4634146341463415,0.573170731707317,-0.3170731707317073,0.25609756097560976,82,82,0.0,-0.5999999999999999,0.030136986301369906,0.058264840182648325,1,PHI
20242025,2024021180,2025-03-31,COL,CGY,-1,-2,0.7,0.5,1.5,-0.5,0.6081081081081081,0.4722222222222222,0.5540540540540541,-0.3333333333333333,0.6578947368421053,0.4166666666666667,1,1,0,0,0,0,0,0,0.0,1033.1728818028191,-1033.1728818028191,0.0,0.0,0.0,4,0,0,2,4,-2,0,0.24122807017543862,0.6097560975609756,0.4634146341463415,0.6097560975609756,-0.21951219512195122,82,82,0.19999999999999996,2.0,0.1358858858858859,0.8873873873873874,0,CGY
20242025,2024021181,2025-03-31,SEA,DAL,-1,5,0.4,0.7,-0.1,1.1,0.4189189189189189,0.6575342465753424,-0.25675675675675674,0.863013698630137,0.4473684210526316,0.5675675675675675,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,4,3,-4,0,-0.12019914651493596,0.4146341463414634,0.6341463414634146,-0.23170731707317074,0.7804878048780488,82,82,-0.29999999999999993,-1.2000000000000002,-0.23861532765642351,-1.1197704553868937,0,DAL
20242025,2024021182,2025-04-01,BOS,WSH,-8,-3,0.2,0.6,-1.9,0.7,0.40540540540540543,0.6438356164383562,-0.6891891891891891,0.958904109589041,0.5135135135135135,0.6571428571428571,2,1,0,0,0,0,0,0,611.8523634065567,393.58920009274306,218.26316331381366,0.0,0.0,0.0,1,0,0,1,1,-1,1,-0.14362934362934365,0.573170731707317,0.4878048780487805,0.524390243902439,-0.45121951219512196,82,82,-0.39999999999999997,-2.5999999999999996,-0.23843021103295076,-1.6480932987782302,0,WSH
20242025,2024021183,2025-04-01,MTL,FLA,1,-1,0.4,0.5,-0.4,-0.2,0.4657534246575342,0.6027397260273972,-0.3561643835616438,0.4794520547945205,0.5142857142857142,0.5555555555555556,1,1,0,0,0,0,1,0,1387.3919242470822,1387.3919242470822,0.0,0.0,0.0,0.0,1,0,0,1,1,-1,0,-0.041269841269841345,0.36585365853658536,0.6341463414634146,-0.6463414634146342,0.8292682926829268,82,82,-0.09999999999999998,-0.2,-0.136986301369863,-0.8356164383561644,1,MTL
20242025,2024021184,2025-04-01,OTT,BUF,-1,1,0.6,0.6,0.2,-0.1,0.5342465753424658,0.4246575342465753,0.0273972602739726,-0.3013698630136986,0.6363636363636364,0.32432432432432434,1,1,0,0,1,1,1,1,393.5453310697364,445.643727068393,-52.0983959986566,0.0,0.0,0.0,1,0,0,3,1,-3,0,0.312039312039312,0.45121951219512196,0.47560975609756095,-0.3170731707317073,0.024390243902439025,82,82,0.0,0.30000000000000004,0.10958904109589046,0.3287671232876712,0,BUF
20242025,2024021185,2025-04-01,CBJ,NSH,-1,-3,0.3,0.2,-1.0,-1.0,0.4583333333333333,0.36486486486486486,-0.1111111111111111,-0.6891891891891891,0.6,0.24324324324324326,2,0,0,1,0,1,0,1,514.3920941799512,414.9456186233956,99.44647555655558,0.0,0.0,0.0,1,0,0,2,1,-2,2,0.3567567567567567,0.32926829268292684,0.573170731707317,-0.7682926829268293,0.25609756097560976,82,82,0.09999999999999998,0.0,0.09346846846846846,0.5780780780780781,1,CBJ
20242025,2024021186,2025-04-01,NYI,TBL,-5,3,0.3,0.6,-0.8,1.4,0.4383561643835616,0.589041095890411,-0.3150684931506849,0.9452054794520548,0.4722222222222222,0.4444444444444444,1,2,0,0,1,0,0,0,439.1668807523623,1016.1822059326237,-577.0153251802614,0.0,0.0,0.0,1,0,0,1,1,-1,-1,0.02777777777777779,0.47560975609756095,0.5487804878048781,-0.2073170731707317,0.2804878048780488,82,82,-0.3,-2.2,-0.15068493150684936,-1.2602739726027397,0,TBL
20242025,2024021187,2025-04-01,STL,DET,9,1,0.9,0.4,2.4,-0.1,0.5333333333333333,0.4657534246575342,0.22666666666666666,-0.3013698630136986,0.5405405405405406,0.42857142857142855,2,2,0,0,0,0,0,0,795.718809765648,454.6592585169813,341.05955124866665,1.0,-1.0,2.0,1,0,0,1,1,-1,0,0.11196911196911202,0.524390243902439,0.5,-0.13414634146341464,0.04878048780487805,82,82,0.5,2.5,0.0675799086757991,0.5280365296803653,1,STL
20242025,2024021188,2025-04-01,UTA,CGY,1,1,0.5,0.5,-1.0,-0.5,0.44594594594594594,0.4794520547945205,-0.25675675675675674,-0.3150684931506849,0.4166666666666667,0.43243243243243246,1,0,0,1,0,1,1,1,1255.2569552747839,370.1377016392076,885.1192536355763,-1.0,0.0,-1.0,1,0,0,3,1,-3,1,-0.01576576576576577,0.43902439024390244,0.4634146341463415,-0.21951219512195122,-0.21951219512195122,82,82,0.0,-0.5,-0.03350610884857458,0.05831173639392817,1,UTA
20242025,2024021189,2025-04-01,VGK,EDM,6,1,0.7,0.5,1.6,0.2,0.6164383561643836,0.5753424657534246,0.7534246575342466,0.2876712328767123,0.7297297297297297,0.5428571428571428,2,2,0,0,0,0,0,0,1579.1213865913169,1207.9840253417995,371.1373612495174,-2.0,-1.0,-1.0,1,0,0,1,1,-1,0,0.1868725868725869,0.5487804878048781,0.5975609756097561,0.2682926829268293,0.6951219512195121,82,82,0.19999999999999996,1.4000000000000001,0.04109589041095896,0.4657534246575343,0,EDM
20242025,2024021190,2025-04-01,ANA,SJS,-1,-2,0.4,0.3,-0.5,-2.0,0.4383561643835616,0.273972602739726,-0.3972602739726027,-1.2054794520547945,0.4864864864864865,0.2222222222222222,1,1,0,0,0,1,0,1,0.0,27.678015304064022,-27.678015304064022,0.0,0.0,0.0,5,0,0,2,5,-2,0,0.2642642642642643,0.32926829268292684,0.23170731707317074,-1.1097560975609757,-1.829268292682927,82,82,0.10000000000000003,1.5,0.1643835616438356,0.8082191780821917,1,ANA
20242025,2024021191,2025-04-01,LAK,WPG,1,3,0.7,0.7,1.7,0.5,0.5616438356164384,0.6891891891891891,0.3972602739726027,1.1216216216216217,0.7714285714285715,0.6388888888888888,1,1,0,0,1,0,1,0,0.0,1531.3462864791727,-1531.3462864791727,0.0,-2.0,2.0,3,0,0,1,3,-1,0,0.13253968253968262,0.5365853658536586,0.6341463414634146,0.5,0.7317073170731707,82,82,0.0,1.2,-0.12754535357275076,-0.7243613476490189,1,LAK
20242025,2024021192,2025-04-02,NYR,MIN,1,-2,0.4,0.4,0.4,-0.5,0.47297297297297297,0.5466666666666666,0.02702702702702703,-0.13333333333333333,0.4594594594594595,0.5945945945945946,3,1,0,0,0,0,0,0,2549.836906372277,9.376287337696242,2540.4606190345808,3.0,0.0,3.0,1,0,0,2,1,-2,2,-0.13513513513513514,0.6707317073170732,0.47560975609756095,0.6463414634146342,-0.14634146341463414,82,82,0.0,0.9,-0.07369369369369366,0.16036036036036036,1,NYR
20242025,2024021193,2025-04-02,CAR,WSH,2,1,0.8,0.6,1.5,0.6,0.6164383561643836,0.6486486486486487,0.5753424657534246,0.9594594594594594,0.7631578947368421,0.6666666666666666,2,0,0,1,0,1,0,0,0.0,611.3313235863103,-611.3313235863103,0.0,0.0,0.0,4,0,0,2,4,-2,2,0.09649122807017552,0.6341463414634146,0.4878048780487805,0.7682926829268293,-0.45121951219512196,82,82,0.20000000000000007,0.9,-0.0322102924842651,-0.3841169937060348,1,CAR
20242025,2024021194,2025-04-02,TOR,FLA,2,-2,0.6,0.4,0.7,-0.7,0.6081081081081081,0.5945945945945946,0.3108108108108108,0.4594594594594595,0.6216216216216216,0.5405405405405406,2,0,0,1,0,1,0,1,2161.517002325215,313.20766510785995,1848.3093372173548,3.0,0.0,3.0,1,0,0,2,1,-2,2,0.08108108108108103,0.5609756097560976,0.6341463414634146,0.4878048780487805,0.8292682926829268,82,82,0.19999999999999996,1.4,0.013513513513513487,-0.14864864864864868,1,TOR
